Date	ABB	Actelion	Adecco	Alusuisse	Baloise	Ciba_SC	Ciba_Geigy_I	Ciba_Geigy_PS	Clariant	Compagnie_Financiere_Richemont	Credit_Suisse_Group	Credit_Suisse_Holding	Elektrowatt	EMS_Chemie_Holding	Geberit	Georg_Fischer	Givaudan	Holcim	Jacobs_Suchard	Julius_Baer_Group	Kudelski	LafargeHolcim	Lonza_Group	Merck_Serono	Nestle_I	Nestle_PS	Nobel_Biocare_Holding	Novartis_I	Novartis_N	OC_Oerlikon_Corporation	Pargesa_Holding	Roche_Holding	SAirGroup	Sandoz_PS	Sandoz_N	Schweizerische_Volksbank_StN	Schweizerische_Volksbank_ST	SGS	Sika	Societe_Internationale_Pirelli	Sulzer	Swiss_Bank_I	Swiss_Bank_PS	Swiss_Bank_N	Swiss_Life_Holding_I	Swiss_Life_Holding_N	Swiss_Re	Swissair	Swisscom	Syngenta	Synthes	The_Swatch_Group_I	The_Swatch_Group_N	Transocean	UBS_N	UBS_PS	UBS_I	Winterthur	Zurich_Insurance_Group_I	Zurich_Insurance_Group_N
2007-02-28	24.87794536	NA	87.68142958	NA	149.7710842	89.38270723	NA	NA	19.8167011	32.25132365	99.43932609	NA	NA	NA	NA	NA	1109.353119	NA	NA	17.316	NA	115.9448918	113.8517737	1161.083204	NA	65.65586723	81.49758095	NA	78.30896024	NA	NA	255.3993032	NA	NA	NA	NA	NA	1747.254605	NA	NA	NA	NA	NA	NA	267.7506844	NA	142.5541051	NA	586.6657373	218.1458197	154.4325061	334.843445	79.81373589	NA	83.02240696	NA	NA	NA	NA	431.3172105
2007-03-30	25.32704144	NA	83.31374083	NA	152.6749856	92.54764684	NA	NA	21.63264534	32.60079591	102.8342453	NA	NA	NA	NA	NA	1151.877946	NA	NA	18.63	NA	116.6777079	122.6908621	1160.904673	NA	68.56395901	89.32357812	NA	80.57304365	NA	NA	252.9099868	NA	NA	NA	NA	NA	1841.918511	NA	NA	NA	NA	NA	NA	262.7964516	NA	152.5317358	NA	564.4314374	235.7055159	151.8643899	361.5975817	86.40374225	NA	83.17223944	NA	NA	NA	NA	434.5982445
2007-04-30	29.85692582	NA	90.27812446	NA	160.1730365	92.83200335	NA	NA	20.85486245	35.22849008	112.7817227	NA	NA	NA	NA	NA	1166.790072	NA	NA	19.08	NA	125.0815719	124.8169101	1162.83754	NA	69.63012853	88.28729612	NA	81.56921324	NA	NA	268.7685387	NA	NA	NA	NA	NA	1960.813913	NA	NA	NA	NA	NA	NA	270.1198734	NA	157.3135307	NA	549.8375871	244.8639886	160.5327545	392.0354341	94.06370796	NA	91.38717337	NA	NA	NA	NA	438.5073752
2007-05-31	31.95246812	NA	96.7106998	NA	155.1069272	91.89952302	NA	NA	21.68405053	36.23249567	110.2820393	NA	NA	NA	NA	NA	1197.115727	NA	NA	20.945	NA	130.2322801	127.4713137	1163.715702	NA	69.35552827	84.83047536	NA	79.84573189	NA	NA	265.0949772	NA	NA	NA	NA	NA	2028.993834	NA	NA	NA	NA	NA	NA	284.1212382	NA	161.0053002	NA	557.7544668	234.0442415	154.7213805	395.7430618	94.60733479	NA	92.46192024	NA	NA	NA	NA	466.6513415
2007-06-29	33.92787648	NA	102.8785754	NA	147.2392919	93.05778005	NA	NA	20.91073766	35.38531299	103.6335141	NA	NA	NA	NA	NA	1244.951626	NA	NA	19.754	NA	127.7970729	118.6540956	1164.594527	NA	67.88077912	80.9637911	NA	80.14922694	NA	NA	256.6994608	NA	NA	NA	NA	NA	1849.194871	NA	NA	NA	NA	NA	NA	279.1670054	NA	154.9014667	NA	543.386804	242.9064825	148.9077141	393.814529	92.68617533	NA	85.38056236	NA	NA	NA	NA	473.3812816
2007-07-31	36.08782535	NA	91.50168311	NA	138.5002153	86.22606033	NA	NA	19.80776106	36.7753822	95.62096753	NA	NA	NA	NA	NA	1168.358391	NA	NA	19.125	NA	124.2028244	120.4706421	1160.181218	NA	67.86027126	73.8549313	NA	75.98098825	NA	NA	253.7245466	NA	NA	NA	NA	NA	1861.492854	NA	NA	NA	NA	NA	NA	258.0570308	NA	144.3521635	NA	535.782794	233.8081996	143.1928736	413.8876619	94.69762513	NA	78.57257266	NA	NA	NA	NA	442.9932946
2007-08-31	36.29543803	NA	85.5340011	NA	135.3443971	77.67372383	NA	NA	16.91789533	36.09496643	94.58497812	NA	NA	NA	NA	NA	1125.653094	NA	NA	17.979	NA	126.0001303	125.1382471	1161.057374	NA	76.81480683	66.68844356	NA	74.30724839	NA	NA	248.6186256	NA	NA	NA	NA	NA	1843.212065	NA	NA	NA	NA	NA	NA	253.1027979	NA	141.5467653	NA	554.5185292	231.9946175	140.1119873	408.8522611	90.7041849	NA	73.48925522	NA	NA	NA	NA	433.7994925
2007-09-28	37.49310366	NA	74.88920467	NA	144.4070663	NA	NA	NA	15.03713585	37.27182985	92.82793154	NA	NA	NA	NA	NA	NA	NA	NA	19.563	NA	124.2300957	NA	NA	NA	76.57500678	63.92289822	NA	75.01986317	NA	NA	250.2537751	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	266.5629616	NA	144.7190729	NA	580.1772046	257.6786031	132.2620753	432.0685584	NA	NA	73.23385168	NA	NA	NA	NA	439.3247815
2007-10-31	42.62956521	NA	75.86700815	NA	151.2873397	NA	NA	NA	15.55230526	39.97242903	93.76830063	NA	NA	NA	NA	NA	NA	NA	NA	22.518	NA	127.6759378	NA	NA	NA	78.38482633	68.40764798	NA	72.0556236	NA	NA	234.5830024	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	282.4507097	NA	152.0869595	NA	563.0000931	285.7890029	146.8408591	418.8255993	NA	NA	72.68452352	NA	NA	NA	NA	439.8311046
2007-11-30	40.62280357	NA	68.84016982	NA	134.7108976	NA	NA	NA	10.50789152	37.62156945	82.25278215	NA	NA	NA	NA	NA	NA	NA	NA	21.507	NA	117.9692577	NA	NA	NA	79.75766024	65.9326234	NA	75.40286808	NA	NA	256.1676153	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	280.6852885	NA	117.8473916	NA	567.1286557	286.1812945	143.7561292	359.1589444	NA	NA	67.32226304	NA	NA	NA	NA	416.3768206
2007-12-31	39.96118305	NA	66.93016355	NA	137.8069054	NA	NA	NA	11.06440859	37.66456299	82.41236504	NA	NA	NA	NA	NA	NA	NA	NA	21.035	NA	117.6459925	NA	NA	NA	76.50548983	62.11360082	NA	72.89669921	NA	NA	232.8467135	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	249.7930242	NA	113.3247363	NA	584.7936038	296.5926389	142.904715	386.9643416	NA	NA	61.88439957	NA	NA	NA	NA	421.6294528
2008-01-31	32.85596894	NA	61.5197478	NA	118.2313845	NA	NA	NA	9.0473136	29.83009764	73.79951576	NA	NA	NA	NA	NA	NA	NA	NA	16.81	NA	101.6084394	NA	NA	NA	71.18791143	54.44655228	NA	64.10610033	NA	NA	233.4201053	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	229.933339	NA	113.645989	NA	568.7745748	293.1308423	140.1216884	328.3272582	NA	NA	52.55456912	NA	NA	NA	NA	389.1680728
2008-02-29	32.65963234	NA	60.20517324	NA	117.5629	NA	NA	NA	9.426147507	29.55727171	63.33931728	NA	NA	NA	NA	NA	NA	NA	NA	17.462	NA	104.1004964	NA	NA	NA	73.76784176	52.11508863	NA	60.64908269	NA	NA	244.7198897	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	231.9187862	NA	119.268957	NA	530.4670512	308.437486	149.2348881	350.5059607	NA	NA	40.95510019	NA	NA	NA	NA	419.0229123
2008-03-31	32.73402431	NA	63.0008113	NA	123.1750772	NA	NA	NA	8.899803052	27.12050381	61.8222276	NA	NA	NA	NA	NA	NA	NA	NA	16.451	NA	101.6349215	NA	NA	NA	73.43644315	47.57025294	NA	60.13166361	NA	NA	223.6743276	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	243.6135286	NA	123.4900621	NA	455.0577741	299.5683025	141.3764192	301.9808224	NA	NA	34.60979326	NA	NA	NA	NA	400.7994604
2008-04-30	39.11729256	NA	68.40986303	NA	142.3546564	NA	NA	NA	11.99975957	30.79136471	70.81658313	NA	NA	NA	NA	NA	NA	NA	NA	17.282	NA	99.56035837	NA	NA	NA	73.69592932	38.71333282	NA	62.38941113	NA	NA	207.2529316	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	274.065741	NA	123.4565928	NA	496.8068967	319.0216696	145.4220387	318.8737997	NA	NA	44.07199693	NA	NA	NA	NA	408.1351812
2008-05-30	41.5989867	NA	65.57331601	NA	148.9505786	NA	NA	NA	12.20985035	31.71239079	65.421032	NA	NA	NA	NA	NA	NA	NA	NA	19.17	NA	95.52603198	NA	NA	NA	76.14339578	42.4879777	NA	64.97197117	NA	NA	215.9831424	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	258.8401562	NA	116.1348293	NA	490.7223208	327.6767762	149.3674915	332.6566745	NA	NA	33.84656007	NA	NA	NA	NA	394.9149802
2008-06-30	35.70216544	NA	56.05781003	NA	135.5975386	NA	NA	NA	11.16163145	27.82462608	58.03245017	NA	NA	NA	NA	NA	NA	NA	NA	15.507	NA	81.33886222	NA	NA	NA	68.73013948	34.56744696	NA	66.90798516	NA	NA	221.606889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	240.9659181	NA	98.09380706	NA	461.3520448	343.3083439	143.5342874	291.4409204	NA	NA	28.91116526	NA	NA	NA	NA	339.3350948
2008-07-31	34.80822893	NA	53.51851461	NA	125.1600333	NA	NA	NA	11.23762173	30.88266674	65.524083	NA	NA	NA	NA	NA	NA	NA	NA	15.057	NA	73.73967771	NA	NA	NA	68.76072941	33.65359298	NA	74.43937227	NA	NA	234.4692854	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	254.4928195	NA	95.0298948	NA	460.9658487	317.8860612	148.4019778	280.1377376	NA	NA	27.48178862	NA	NA	NA	NA	361.3561555
2008-08-29	33.93404064	NA	57.66786446	NA	119.9954109	NA	NA	NA	10.6889272	31.57067623	63.78967504	NA	NA	NA	NA	NA	NA	NA	NA	15.125	NA	78.54431498	NA	NA	NA	72.67105414	38.57506593	NA	73.52368461	NA	NA	224.9102067	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	188.7572094	NA	98.90474233	NA	483.0168532	306.657015	155.6178604	297.6898595	NA	NA	32.55203029	NA	NA	NA	NA	377.6107633
2008-09-30	26.40733219	55.49	53.73882724	NA	95.95169752	NA	NA	NA	NA	24.0418322	62.48454593	NA	NA	NA	NA	NA	NA	NA	NA	12.226	NA	80.44511498	NA	NA	NA	72.22315818	38.65640933	NA	70.09723373	NA	NA	211.463154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	151.0994089	NA	88.82312551	NA	454.6351943	246.1498946	157.2242818	233.4015345	NA	NA	24.89272904	NA	NA	NA	NA	402.1159172
2008-10-31	18.69235729	59.28	44.8522723	NA	79.12575729	NA	NA	NA	NA	27.48568383	54.62460923	NA	NA	NA	NA	NA	NA	NA	NA	10.118	NA	65.56682227	NA	NA	NA	67.57867592	20.74423126	NA	70.07532555	NA	NA	214.7091149	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	97.66543735	NA	70.35810065	NA	486.1322704	224.5605053	152.5018826	206.8502206	NA	NA	26.09286603	NA	NA	NA	NA	307.7829074
2008-11-28	19.60472548	53.11	40.40822881	NA	87.10145893	NA	NA	NA	NA	23.79715563	45.11616317	NA	NA	NA	NA	NA	NA	NA	NA	8.935	NA	53.9663794	NA	NA	NA	66.13777824	19.36972153	NA	67.95332488	NA	NA	206.9116146	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	69.8212098	NA	73.39510551	NA	480.2305277	227.2594476	143.7938727	164.7322942	NA	NA	20.42929821	NA	NA	NA	NA	314.0106972
2008-12-31	19.47965336	57.73	40.25392177	NA	101.7672017	NA	NA	NA	NA	22.92584525	36.31076969	NA	NA	NA	NA	NA	NA	NA	NA	8.985	NA	60.69870752	NA	NA	NA	62.76651907	22.60609021	NA	63.54138829	NA	NA	198.2436567	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	67.99009364	NA	75.0582508	NA	471.5375898	209.1333274	136.4092386	168.3597859	NA	NA	20.01127297	NA	NA	NA	NA	303.0090854
2009-01-30	18.92933604	61.42	44.081812	NA	94.13763696	NA	NA	NA	NA	19.24965757	38.27443505	NA	NA	NA	NA	NA	NA	NA	NA	7.771	NA	47.51907522	NA	NA	NA	60.77548967	18.98325173	NA	58.12943194	NA	NA	199.8041266	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	59.35068741	NA	46.63924816	NA	510.0339267	235.7408548	143.54118	150.40231	NA	NA	19.74157926	NA	NA	NA	NA	281.9324454
2009-02-27	17.8668813	53.84	40.56474496	NA	87.31514611	NA	NA	NA	NA	17.52629612	37.10512967	NA	NA	NA	NA	NA	NA	NA	NA	6.122	NA	39.74860863	NA	NA	NA	58.1658508	19.85788551	NA	51.7982154	NA	NA	163.1322674	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	53.99811382	NA	21.91521358	NA	492.902549	262.3942826	139.0134072	152.0794912	NA	NA	14.91406193	NA	NA	NA	NA	225.5471606
2009-03-31	19.8680352	50.49	40.43086832	NA	95.91559256	NA	NA	NA	NA	20.20141092	44.47955987	NA	NA	NA	NA	NA	NA	NA	NA	6.293	NA	41.6297985	NA	NA	NA	58.55243898	20.68154185	NA	52.48165944	NA	NA	192.0919812	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	73.76499186	NA	28.12683775	NA	449.9013377	240.8108507	129.8941742	160.0307467	NA	NA	14.42861326	NA	NA	NA	NA	244.7379908
2009-04-30	20.46838137	50.78	51.52576192	NA	111.9993588	NA	NA	NA	NA	23.43740088	57.2465086	NA	NA	NA	NA	NA	NA	NA	NA	8.54	NA	60.23776604	NA	NA	NA	57.02287849	25.03218807	NA	53.07044067	NA	NA	178.2079576	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	83.90808232	NA	41.47837968	NA	422.8691903	257.7061125	118.9242997	186.9738348	NA	NA	21.50807304	NA	NA	NA	NA	292.2948353
2009-05-29	21.85602362	53.55	53.01126263	NA	112.2194601	NA	NA	NA	NA	26.40485567	61.08256642	NA	NA	NA	NA	NA	NA	NA	NA	10.077	NA	60.98247615	NA	NA	NA	59.24343066	26.23294812	NA	52.1696081	NA	NA	180.0699171	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	83.90808232	NA	52.20773426	NA	448.03198	272.9533593	112.3535624	206.8611378	NA	NA	21.48110366	NA	NA	NA	NA	271.9535718
2009-06-30	21.35573514	55.25	51.84922281	NA	107.5922466	NA	NA	NA	NA	25.74971782	63.687197	NA	NA	NA	NA	NA	NA	NA	NA	9.479	NA	67.34820832	NA	NA	NA	62.81768162	25.4048872	NA	54.26037979	NA	NA	183.1752654	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	88.08648917	NA	54.27366172	NA	476.1633955	266.3612933	107.727416	204.1152691	NA	NA	17.92114675	NA	NA	NA	NA	263.5836074
2009-07-31	25.03417198	57.29	59.13795369	NA	114.1506412	NA	NA	NA	NA	29.97460744	64.85250026	NA	NA	NA	NA	NA	NA	NA	NA	11.439	NA	73.75226618	NA	NA	NA	67.69155089	27.23147424	NA	60.49928397	NA	NA	209.4813989	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	105.36843	NA	61.92723111	NA	503.0001318	260.9167398	123.4312703	229.118861	NA	NA	21.04959374	NA	NA	NA	NA	290.431797
2009-08-31	26.06107991	59.38	58.53313208	NA	128.9781474	NA	NA	NA	NA	32.92510765	69.29428018	NA	NA	NA	NA	NA	NA	NA	NA	12.102	NA	81.13954441	NA	NA	NA	67.86837091	34.74798542	NA	60.87438966	NA	NA	209.743689	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	117.8629822	NA	73.75099616	NA	527.0874906	263.9794271	127.430731	268.0099121	NA	NA	26.34907505	NA	NA	NA	NA	323.0679252
2009-09-30	26.67590811	62.54	63.56804899	NA	NA	NA	NA	NA	NA	33.47893081	73.86488953	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	80.79828103	104.805249	NA	NA	68.32359614	NA	NA	64.51333894	NA	NA	209.2598224	NA	NA	NA	NA	NA	1397.884836	NA	NA	NA	NA	NA	NA	120.6179987	NA	70.68158096	NA	536.1544268	252.9477652	128.5530532	287.2219733	NA	NA	25.58044799	NA	NA	NA	NA	343.4737497
2009-10-30	24.66290527	55.06	53.21200369	NA	NA	NA	NA	NA	NA	33.0271637	71.24172441	NA	NA	NA	NA	NA	NA	NA	NA	37.729	NA	74.49206791	74.28597178	NA	NA	74.16455383	NA	NA	67.08124329	NA	NA	206.275886	NA	NA	NA	NA	NA	1380.737721	NA	NA	NA	NA	NA	NA	121.4052952	NA	63.50221008	NA	539.1161122	259.5282761	125.6620245	283.400064	NA	NA	23.32850555	NA	NA	NA	NA	329.9536696
2009-11-30	23.59781744	57.44	58.09694047	NA	NA	NA	NA	NA	NA	37.1982415	66.81948117	NA	NA	NA	NA	NA	NA	NA	NA	32.385	NA	82.16214131	72.37574665	NA	NA	73.8158666	NA	NA	69.7820932	NA	NA	206.2890834	NA	NA	NA	NA	NA	1296.270404	NA	NA	NA	NA	NA	NA	121.4052952	NA	72.20444854	NA	569.3218165	284.0059401	136.1589477	298.4259975	NA	NA	21.00913968	NA	NA	NA	NA	303.9314325
2009-12-31	25.57395692	53.65	66.29957948	NA	NA	NA	NA	NA	NA	39.80348386	65.8023138	NA	NA	NA	NA	NA	NA	NA	NA	35.541	NA	91.48125664	68.08838667	NA	NA	78.22375058	NA	NA	70.92618198	NA	NA	221.2437746	NA	NA	NA	NA	NA	1362.575295	NA	NA	NA	NA	NA	NA	129.8653438	NA	75.4516244	NA	579.0150399	310.5555196	139.5510579	309.4602859	NA	NA	21.64291989	NA	NA	NA	NA	319.3773071
2010-01-29	24.94464668	54.72	66.90787698	NA	NA	NA	NA	NA	NA	41.51681421	59.83678831	NA	NA	NA	NA	NA	NA	NA	NA	34.446	NA	83.29809494	70.69484	NA	NA	78.87060263	NA	NA	71.58137054	NA	NA	225.1592716	NA	NA	NA	NA	NA	1385.245186	NA	NA	NA	NA	NA	NA	132.9154661	NA	70.3245395	NA	569.7189345	293.2437852	140.0577522	330.790142	NA	NA	18.91901346	NA	NA	NA	NA	322.1923602
2010-02-26	27.86870116	53.21	62.33477694	NA	NA	NA	NA	NA	NA	41.56837461	61.52521794	NA	NA	NA	NA	NA	NA	NA	NA	32.6814708	NA	80.74219929	79.19338609	NA	NA	83.68309718	NA	NA	75.44943218	NA	NA	226.9149404	NA	NA	NA	NA	NA	1455.447958	NA	NA	NA	NA	NA	NA	133.210572	NA	73.01359639	NA	544.7774827	298.0550311	132.3080741	353.802514	NA	NA	19.97081891	NA	NA	NA	NA	368.4791946
2010-03-31	29.53676826	46.62	69.93614943	NA	NA	NA	NA	NA	NA	46.8875147	70.31487139	NA	NA	NA	NA	NA	NA	NA	NA	37.43673523	NA	89.46245335	80.63904845	NA	NA	84.74996097	NA	NA	72.13120721	NA	NA	216.9128542	NA	NA	NA	NA	NA	1474.14487	NA	NA	NA	NA	NA	NA	136.2606943	NA	78.61323578	NA	570.3544203	314.4540198	136.0391689	398.6360412	NA	NA	23.11275058	NA	NA	NA	NA	386.4032323
2010-04-30	26.74041899	42.62	74.27405979	NA	NA	NA	NA	NA	NA	45.79062596	64.50937721	NA	NA	NA	NA	NA	NA	NA	NA	36.49126464	NA	92.16501189	79.36839191	NA	NA	83.15168361	NA	NA	69.94232446	NA	NA	216.395891	NA	NA	NA	NA	NA	1424.950411	NA	NA	NA	NA	NA	NA	129.8653438	NA	71.86140401	NA	544.6040437	295.2257392	126.9546385	377.2123519	NA	NA	22.74866408	NA	NA	NA	NA	345.2241532
2010-05-31	25.40675524	40.72	65.63252363	NA	NA	NA	NA	NA	NA	44.03806466	58.4915473	NA	NA	NA	NA	NA	NA	NA	NA	32.94790404	NA	83.75604471	71.51949523	NA	NA	82.65034588	NA	NA	66.92085586	NA	NA	202.5183725	NA	NA	NA	NA	NA	1475.202337	NA	NA	NA	NA	NA	NA	122.4866548	NA	71.78954219	NA	550.7475365	276.8230497	125.3119445	360.5140438	NA	NA	20.94171625	NA	NA	NA	NA	342.1978278
2010-06-30	24.32981847	39.36	60.66983179	NA	NA	NA	NA	NA	NA	43.66425133	53.5198421	NA	NA	NA	NA	NA	NA	NA	NA	30.3916925	NA	83.32680843	68.12576745	NA	NA	82.54261961	NA	NA	67.26728389	NA	NA	190.8936796	NA	NA	NA	NA	NA	1489.928335	NA	NA	NA	NA	NA	NA	NA	NA	68.08471829	NA	551.0856531	270.67185	129.0521427	364.5928236	NA	51.2	19.49885493	NA	NA	NA	NA	347.9696118
2010-07-30	27.67385196	40.94	62.32605902	NA	NA	NA	NA	NA	NA	46.80418653	62.26094726	NA	NA	NA	NA	NA	NA	NA	NA	35.81316024	NA	79.75160138	76.41862637	NA	NA	81.64383055	NA	NA	64.86507344	NA	NA	174.109302	NA	NA	NA	NA	NA	1493.47085	NA	NA	NA	NA	NA	NA	NA	NA	73.18975168	NA	588.2291677	248.9558493	124.2966299	384.1386552	NA	48.39	24.00273981	NA	NA	NA	NA	355.2267653
2010-08-31	25.8306839	42.3	55.63758391	NA	NA	NA	NA	NA	NA	45.4675873	58.73461449	NA	NA	NA	NA	NA	NA	NA	NA	35.21724843	NA	70.15230639	79.7196237	NA	NA	83.59604067	NA	NA	68.67880618	NA	NA	177.9519713	NA	NA	NA	NA	NA	1503.144146	NA	NA	NA	NA	NA	NA	NA	NA	64.34627139	NA	597.9281316	254.2535002	116.3203884	389.5332708	NA	52.6	23.16668933	NA	NA	NA	NA	332.5759574
2010-09-30	27.26572189	38.26	60.42295039	NA	NA	NA	NA	NA	NA	54.54621316	55.53835663	NA	NA	NA	NA	NA	NA	NA	NA	35.21065385	NA	72.59106977	79.57203342	NA	NA	83.40795923	NA	NA	72.76249774	NA	NA	173.6836213	NA	NA	NA	NA	NA	1626.340299	NA	NA	NA	NA	NA	NA	NA	NA	65.98539623	NA	602.669093	265.420536	118.0984738	441.0631041	NA	63.65	22.49245506	NA	NA	NA	NA	340.2045344
2010-10-29	26.83126085	47.73	64.79100416	NA	NA	NA	NA	NA	NA	56.62031237	53.96827903	NA	NA	NA	NA	NA	NA	NA	NA	40.92307599	NA	70.72057365	81.79433948	NA	NA	86.08724321	NA	NA	73.88856683	NA	NA	187.648805	NA	NA	NA	NA	NA	1615.558414	NA	NA	NA	NA	NA	NA	NA	NA	72.55847815	NA	627.6532936	296.39069	122.1653025	449.0929323	NA	62.35	22.46548569	NA	NA	NA	NA	357.7747096
2010-11-30	25.60687063	51.22	67.39634821	NA	NA	NA	NA	NA	NA	62.44525647	49.39177014	NA	NA	NA	NA	NA	NA	NA	NA	37.56651318	NA	74.66611808	73.70215199	NA	NA	87.33532781	NA	NA	69.18943204	NA	NA	179.584236	NA	NA	NA	NA	NA	1687.858296	NA	NA	NA	NA	NA	NA	NA	NA	71.24327227	NA	626.9363971	303.245692	127.9010396	481.6088557	NA	68.9	20.26748199	NA	NA	NA	NA	333.5551601
2010-12-31	27.42370773	49.76	72.3054071	NA	NA	NA	NA	NA	NA	63.51784625	50.44972127	NA	NA	NA	NA	NA	NA	NA	NA	43.21881326	NA	81.73937462	71.49121744	NA	NA	87.86602333	NA	NA	71.62169623	NA	NA	179.1806064	NA	NA	NA	NA	NA	1614.381218	NA	NA	NA	NA	NA	NA	NA	NA	77.42505975	NA	632.6523715	298.876114	131.6631517	498.4974105	NA	64.05	20.69899192	NA	NA	NA	NA	363.7220034
2011-01-31	29.34586871	49.61	72.26065138	NA	NA	NA	NA	NA	NA	59.33607151	56.74809291	NA	NA	NA	NA	NA	NA	NA	NA	42.18609445	NA	76.61758986	71.08827643	NA	NA	82.13873544	NA	NA	68.7282252	NA	NA	188.5178661	NA	NA	NA	NA	NA	1582.97226	NA	NA	NA	NA	NA	NA	NA	NA	83.17033152	NA	643.4716874	332.8559559	130.0072908	453.2078398	NA	74.4	22.82957219	NA	NA	NA	NA	389.2456976
2011-02-28	29.9770079	50.1	73.98893263	NA	NA	NA	NA	NA	NA	61.44968875	57.92576847	NA	NA	NA	NA	NA	NA	NA	NA	41.17880716	NA	79.19523596	75.32053044	NA	NA	84.87700219	NA	NA	68.3747977	NA	NA	184.6298388	NA	NA	NA	NA	NA	1669.010547	NA	NA	NA	NA	NA	NA	NA	NA	88.06358923	NA	636.3810016	341.4788395	133.1884554	473.8348393	NA	76.3	24.87924436	NA	NA	NA	NA	409.1330191
2011-03-31	29.17136252	51.42418499	71.55248888	NA	NA	NA	NA	NA	NA	61.36770528	52.74613679	NA	NA	NA	NA	NA	NA	NA	NA	39.45800242	NA	80.50110514	74.00548102	NA	NA	85.20227463	NA	NA	65.61866065	NA	NA	173.609587	NA	NA	NA	NA	NA	1690.141752	NA	NA	NA	NA	NA	NA	NA	NA	81.67738038	NA	637.9490738	327.9670232	129.8969631	487.0302401	NA	72.2	22.22276136	NA	NA	NA	NA	392.1047976
2011-04-29	31.64336894	49.646293	73.26025437	NA	NA	NA	NA	NA	NA	64.69840781	53.26976247	NA	NA	NA	NA	NA	NA	NA	NA	40.06129579	NA	87.74059146	71.53305958	NA	NA	87.14744133	NA	NA	67.87046713	NA	NA	186.3630303	NA	NA	NA	NA	NA	1777.475145	NA	NA	NA	NA	NA	NA	NA	NA	80.47057228	NA	620.9816942	336.9524385	155.9907894	510.7954957	NA	63.46044042	23.31502086	NA	NA	NA	NA	372.6962313
2011-05-31	30.39696237	45.23953487	68.97717762	NA	NA	NA	NA	NA	NA	64.39446579	49.76786261	NA	NA	NA	NA	NA	NA	NA	NA	37.07814148	NA	79.26298805	71.12659675	NA	NA	89.09791116	NA	NA	72.93273916	NA	NA	199.9639589	NA	NA	NA	NA	NA	1752.098361	NA	NA	NA	NA	NA	NA	NA	NA	79.57098201	NA	616.6133303	324.9296008	155.6232305	509.8531214	NA	59.26673591	22.03397576	NA	NA	NA	NA	351.9447959
2011-06-30	29.01500876	40.47479556	64.15458734	NA	NA	NA	NA	NA	NA	63.80087489	44.58645714	NA	NA	NA	NA	NA	NA	NA	NA	34.51760891	NA	74.21254473	63.67267183	NA	NA	85.27637036	NA	NA	68.52993904	NA	NA	188.2839633	NA	NA	NA	NA	NA	1657.214573	NA	NA	NA	NA	NA	NA	NA	NA	74.37096295	NA	608.4555287	313.6548352	155.1511532	509.7503814	NA	54.86833188	20.67202255	NA	NA	NA	NA	330.1397634
2011-07-29	25.32726911	39.25236837	56.6569685	NA	NA	NA	NA	NA	NA	59.20823934	38.94953176	NA	NA	NA	NA	NA	NA	NA	NA	33.45405431	NA	63.53753561	65.24670519	NA	NA	82.25956226	NA	NA	64.77713408	NA	NA	190.2089208	NA	NA	NA	NA	NA	1597.482128	NA	NA	NA	NA	NA	NA	NA	NA	70.15386538	NA	601.6781417	280.2521674	149.0136194	515.542234	NA	48.38866367	17.67842241	NA	NA	NA	NA	293.8981336
